pair	inflected_pair	alignments	Source Language	Target Language
('understand', 'point')	('understands', 'point')	[('point', 'was'), ('understands', 'hat'), ('understands', 'verstanden')]	The point that I made to Mrs Gradin , which I am sure she completely understands - especially since I explained in full in my most recent letter , simply relates to that legal reality and the proper discharge of the functions of the Commission as a legally constituted organisation with obligations set down in law in the form of the Staff Regulations .	Was ich Frau Gradin gegenüber klargestellt habe , und ich bin sicher , dass sie das ganz richtig verstanden hat , zumal ich meine Argumente in meinem jüngsten Schreiben umfassend erläutert habe , das betrifft lediglich diesen rechtlichen Umstand sowie die ordnungsgemäße Erfüllung der Aufgaben der Kommission als einer Rechtspersönlichkeit mit in Form des Beamtenstatuts gesetzlich verankerten Pflichten .
('get', 'information')	('got', 'information')	[('have', 'NULL'), ('information', 'Einzelheiten'), ('got', 'liegen'), ('got', 'vor') ]	The specifics of the involvement of the Guardia Civil in this particular issue is something that I have not got any detailed information on but I assume that the involvement is in the way that I have identified .	Mir liegen keine Einzelheiten zum Einsatz der Guardia Civil in diesem speziellen Fall vor , aber ich nehme an , dass es sich so verhält , wie ich sagte .
('get', 'result')	('get', 'result')	[('get', 'erhalten'), ('result', 'Ergebnis')]	If there is a way in which you can alert those on the premises of Parliament to that fact that there is a vote and adjourn until they are present , maybe we will get a more representative result .	Wenn es möglich ist , die Abgeordneten im Parlamentsgebäude darauf aufmerksam zu machen , dass im Plenarsaal eine Abstimmung stattfindet , und die Sitzung solange zu unterbrechen , bis sie hier eingetroffen sind , werden wir vielleicht ein repräsentativeres Ergebnis erhalten .
('address', 'question')	('address', 'question')	[('address', 'mich'), ('address', 'zuwenden'), ('question', 'der'), ('question', 'Frage')]	I just want to address the question of why we on this side have chosen to propose a motion of rejection .	Ich möchte mich nur der Frage zuwenden , warum wir auf dieser Seite des Hauses beschlossen haben , für die Ablehnung einzutreten .
('address', 'question')	('address', 'question')	[('address', 'behandelt'), ('question', 'Frage')]	This piece of paper includes provision to make buses more accessible for disabled users , but it does not address the whole question of operating regulations for public transport systems across the European Union .	Dieses Dokument umfasst Maßnahmen , Busse für behinderte Fahrgäste besser zugänglich zu machen , aber es behandelt nicht die umfassende Frage der Vorschriften für den Betrieb öffentlicher Verkehrssysteme in der Europäischen Union .
('address', 'issue')	('address', 'issue')	[('address', 'verweisen'), ('address', 'auf'), ('issue', 'einen'), ('issue', 'Punkt')]	However , I would like to address one specific issue where the Commission and indeed all of us are rather weak : that is the issue of regulatory burdens .	Allerdings möchte ich auf einen besonderen Punkt verweisen , den weder die Kommission noch wir alle mit dem notwendigen Nachdruck verfolgen : die Belastung aufgrund von Rechts - und Verwaltungsvorschriften .
('improve', 'situation')	('improve', 'situation')	[('improve', 'Verbesserung'), ('situation', 'ihrer'), ('situation', 'Situation')]	We are proud of the fact that many countries in the world are desperately trying to improve their economic situation and they are using the Irish model as a reference .	Wir sind stolz darauf , dass viele Länder der Welt , die enorme Anstrengungen zur Verbesserung ihrer wirtschaftlichen Situation unternehmen , sich am irischen Modell orientieren .
('address', 'issue')	('addressing', 'issue')	[('issue', 'Das'), ('issue', 'Thema'), ('are', 'NULL'), ('addressing', 'mit'), ('addressing', 'dem'), ('addressing', 'wir'), ('addressing', 'uns'), ('addressing', 'befassen')]	Mr President , the issue we are addressing today , has divided this House and has evoked some strong emotions , particularly for the rapporteur , although she is hiding them well .	Herr Präsident ! Das Thema , mit dem wir uns heute befassen , führt in diesem Parlament zu Meinungsverschiedenheiten und löst Emotionen aus , sicher auch bei der Berichterstatterin , wenngleich sie diese unterkühlt zum Ausdruck bringt .
('get', 'idea')	('got', 'ideas')	[('got', 'Ihre'), ('ideas', 'Konzepte')]	What ideas and proposals have you got to continue the process of integration into subsequent EU presidencies ?	Wie sehen Ihre Konzepte und Vorschläge zur Fortführung des Integrationsprozesses durch die nachfolgenden Ratspräsidentschaften der EU aus ?
('pay', 'fee')	('pay', 'fee')	[('pay', 'bezahlen'), ('fee', 'gebühr')]	Here is a country which can enter into a trade agreement with the EU without having to join the club , without having to pay the membership fee or take on thousands of directives and regulations every year .	Hier ist ein Land , das ein Handelsabkommen mit der EU schließen kann , ohne in den Club eintreten zu müssen , ohne die Mitgliedsgebühr bezahlen oder jedes Jahr Tausende von Richtlinien und Verordnung übernehmen zu müssen .
('finalise', 'agreement')	('finalised', 'agreements')	[('agreements', 'abkommen'), ('finalised', 'abgeschlossen')]	That is to say that I would not be content if the power was vested elsewhere in the EU , because the greatest sensitivity is that we as a country are having trade agreements affecting the UK negotiated and finalised by a third party , which may or may not be entirely in our national interests .	Ich möchte damit sagen , dass ich nicht damit einverstanden wäre , wenn die Macht in der EU in andere Hände gelangen würde , denn unsere größte Sorge besteht darin , dass unser Land mit Handelsabkommen konfrontiert wird , die von einem Dritten ausgehandelt und abgeschlossen wurden , die jedoch das Vereinigte Königreich betreffen und unter Umständen nicht völlig mit unseren nationalen Interessen übereinstimmen .
('address', 'issue')	('address', 'issue')	[('address', 'beitragen'), ('address', 'zur'), ('address', 'Lösung'), ('issue', 'dieser'), ('issue', 'Probleme')]	However , sadly , as shadow rapporteur I am unable to speak in support of many of Mr Ceyhun 's amendments , as I believe that these do not actually address the issue but could on the contrary have the effect of exacerbating it .	Leider kann ich in meiner Eigenschaft als Schattenberichterstatter viele der Änderungsanträge von Herrn Ceyhun nicht unterstützen , weil ich der Auffassung bin , dass diese nicht zur Lösung dieser Probleme beitragen , sondern sie im Gegenteil noch verschärfen werden .
('address', 'situation')	('address', 'situation')	[('address', 'Beschäftigung'), ('address', 'mit'), ('situation', 'der'), ('situation', 'Situation')]	In doing so , we recognised that the proposals were far from perfect but they did at least attempt to address the present situation .	Damit haben wir anerkannt , dass die Vorschläge bei weitem nicht vollkommen waren , aber zumindest einen Versuch der Beschäftigung mit der gegenwärtigen Situation darstellten .
('practice', 'religion')	('practice', 'religion')	[('practice', 'Ausübung'), ('religion', 'einer'), ('religion', 'Religion')]	Whether it be the imposition of one 's religious beliefs or the denial of the right to practice one 's religion , one is as bad as the other .	Sei es nun , dass religiöse Überzeugungen aufgezwungen werden , oder sei es , dass das Recht auf Ausübung einer Religion verwehrt wird - eins ist so schlimm wie das andere .
('address', 'issue')	('address', 'issue')	[('address', 'eingehen'), ('address', 'auf'), ('issue', 'Frage')]	I would just like to address the issue that various people such as Mr Mulder and Mrs Haug have raised , namely whether the aid should be the traditional 70/30 split between the EU and the Member States or whether we should go for a 50/50 split .	Ich möchte lediglich auf die von einigen Abgeordneten , darunter Herrn Mulder und Frau Haug , angesprochene Frage eingehen , ob die Hilfe wie üblich im Verhältnis 70:30 von der EU und den Mitgliedstaaten übernommen , oder ob ein Verhältnis 50:50 angestrebt werden sollte .
('address', 'need')	('address', 'needs')	[('address', 'bedacht'), ('address', 'auf'), ('needs', 'Bedürfnisse')]	Article 7 ( 4 ) ( e ) says that they are keen to address the needs of specific social groups , in particular disabled people .	In Artikel 7 Absatz 4 Buchstabe e heißt es , man sei auf die Bedürfnisse spezieller sozialer Gruppen , insbesondere der behinderten Menschen , bedacht .
('address', 'question')	('address', 'question')	[('address', 'eingehen'), ('address', 'auf'), ('question', 'Frage')]	Equatorial Guinea is notorious in relation to that and you did not address the question .	Äquatorialguinea ist in diesem Zusammenhang nur allzu bekannt , aber Sie sind auf die Frage nicht eingegangen .
('make', 'comment')	('make', 'comments')	[('comments', 'etwas'), ('make', 'sagen'), ('comments', 'zu')]	Let me just make a few concrete comments as regards the specific recommendations .	Lassen Sie mich kurz etwas zu den einzelnen Vorschlägen sagen .
('organise', 'conference')	('organised', 'conference')	[('organised', 'veranstaltete'), ('conference', 'Konferenz')]	In addition , the Commission organised a successful conference with civil society last October to promote discussions on the negotiations .	Darüber hinaus veranstaltete die Kommission im vergangenen Oktober eine erfolgreiche Konferenz mit Vertretern der Zivilgesellschaft , um Gespräche über die Verhandlungen zu fördern .
('make', 'comment')	('made', 'comment')	[('comment', 'Bemerkungen'), ('made', 'NULL')]	You have , in fact , made a general comment about an item on the agenda and we shall take note of this .	Das waren eher allgemeine Bemerkungen zu einem Punkt der Tagesordnung , die wir zur Kenntnis nehmen .
('address', 'issue')	('addresses', 'issues')	[('addresses', 'sich'), ('addresses', 'widmet'), ('issues', 'der'), ('issues', 'Thematik')]	My group believes that the report as it stands , while not perfect , is at least balanced , realistic , objective and addresses the issues that it is supposed to address , namely the transportation of radioactive material .	Meine Fraktion ist der Auffassung , dass der Bericht in seiner jetzigen Form zwar nicht perfekt , aber dennoch ausgewogen , realistisch und objektiv ist und sich der vorgesehenen Thematik widmet , nämlich dem Transport radioaktiver Stoffe .
('make', 'comment')	('make', 'comments')	[('make', 'eingehen'), ('make', 'auf'), ('comments', 'Punkte')]	Having said that , I have four comments to make .	Nach dieser Vorbemerkung möchte ich auf vier Punkte eingehen .
('reduce', 'price')	('reducing', 'price')	[('be', 'werden'), ('reducing', 'reduzieren'), ('price', 'Preis')]	I heard Commissioner Lamy speaking before about trade relations with the US . Will the United States be reducing the price that they pay their farmers for their sugar as we are going to do , or are they going to continue with their very high support ?	Herr Lamy hat vorhin über die Handelsbeziehungen zu den USA referiert : werden die USA den Preis , den sie ihren Landwirten zahlen , so wie wir reduzieren , oder werden sie ihre umfangreichen Subventionen fortführen ?
