pair	inflected_pair	alignments	Source Language	Target Language
('tackle', 'problem')	('tackle', 'problem')	"[('tackle', ""s'""), ('tackle', 'attaquent'), ('tackle', 'à'), ('problem', 'problème')]"	To agree with Mrs Jackson , I find that one of the areas missing here is the cost to the citizen of these policies : we need to ensure that Member States tackle this problem in parallel to getting quality right .	Pour rejoindre Mme Jackson , j' estime que l' un des domaines que nous aurions dû aborder ici est le coût que ces politiques impliquent pour le citoyen ; nous devons veiller à ce que les États membres s' attaquent à ce problème parallèlement à l' amélioration de la qualité .
('tackle', 'problem')	('tackling', 'problems')	[('tackling', 'en'), ('tackling', 'cherchant'), ('tackling', 'une'), ('tackling', 'solution'), ('problems', 'problèmes')]	For these reasons , the Commission has proposed an emergency package of measures to tackle the immediate social and economic hardship triggered by the dramatic rise in the price of oil , while also tackling the underlying structural problems of the European fleet .	Pour toutes ces raisons , la Commission a proposé un ensemble de mesures d' urgence afin de remédier aux difficultés économiques et sociales qu' entraîne la hausse fulgurante des prix du pétrole , tout en cherchant une solution aux problèmes structurels intrinsèques de la flotte européenne .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'faire'), ('tackle', 'face'), ('tackle', 'à'), ('problem', 'problème')]	We can say what the producers should produce , but this is not exactly how the Commission should tackle the problem .	Nous pouvons dire aux fabricants ce qu' ils doivent produire , mais ce n' est pas ainsi que la Commission doit faire face à ce problème .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'résoudre'), ('problem', 'problème')]	Cool too is the British Government and CBI view of another central proposal of the Commission document , to tackle the problem of late payments which so besmirches Europe 's and the UK 's business environment , propelling small firms into insolvency , because the Michael Heseltine view of the acceptability of stringing creditors along still prevails .	Assez soufflant également est le point de vue du gouvernement britannique et de la CBI à propos d' une autre proposition essentielle du document de la Commission , visant à résoudre le problème des paiements tardifs qui affecte les milieux d' affaires européens et britanniques en entraînant l' insolvabilité des petites entreprises , du simple fait que continue à prévaloir le point de vue de Michael Heseltine quant à l' acceptabilité des créanciers retors .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'traiter'), ('problem', 'problème')]	While we have a duty to tackle this problem within EU waters , ultimately this a problem which requires international action .	Bien que nous ayons le devoir de traiter ce problème au niveau des eaux de l' UE , il s' agit en dernier ressort d' un problème qui exige des actions au niveau international .
('tackle', 'problem')	('tackling', 'problems')	"[('tackling', ""s'""), ('tackling', 'est'), ('tackling', 'penché'), ('tackling', 'sur'), ('problems', 'problèmes')]"	After the war he was a long-serving member of Liverpool City Council and devoted himself to tackling the problems of housing in that city .	Après la guerre , il a travaillé de longues années à la mairie de Liverpool et s' est penché sur les problèmes de l' habitat de cette cité .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'régler'), ('problem', 'problème')]	If we truly believe in diversification and changing from defenceorientated production to civilian production , then we must tackle this problem .	Si nous croyons réellement dans la diversification et la mutation d' une production axée sur la défense vers une production civile , nous devons régler ce problème .
('tackle', 'problem')	('tackle', 'problems')	[('tackle', 'résoudre'), ('problems', 'problèmes')]	These measures show the determination of the Greek Government to tackle their structural problems .	Ces mesures témoignent de la volonté du gouvernement grec de résoudre ses problèmes structurels .
('tackle', 'question')	('tackle', 'question')	"[('tackle', ""s'""), ('tackle', 'attaquer'), ('tackle', 'à'), ('question', 'problème')]"	I should like to make clear that my group is going to propose an amendment deleting the detail of how the Commission should tackle this question .	Je voudrais dire clairement que mon groupe va proposer un amendement visant à éliminer les détails concernant la manière dont la Commission devrait s' attaquer à ce problème .
('tackle', 'question')	('tackling', 'questions')	[('tackling', 'NULL'),('questions', 'questions')]	Concerning the question to the Commission on the implementation of the EU-Russia visa facilitation agreement that I tabled on behalf of the ALDE Group , I wanted to learn what progress has been made so far and whether we are , at the moment , in a position to expect a breakthrough in tackling technical questions such as the requirement for EU citizens to register with the authorities within three days if staying in a private home in Russia .	Concernant la question sur la mise en œuvre de l' accord visant à faciliter la délivrance de visas entre l' Union européenne et la Russie que j' ai posée à la Commission au nom du groupe ALDE , je souhaitais savoir quels progrès avaient été réalisés jusqu'à présent et si nous pouvions , actuellement , nous attendre à une avancée sur les questions techniques telles que l' obligation pour les citoyens de l' UE de s' enregistrer auprès des autorités dans les trois jours si leur séjour se déroule chez un particulier en Russie .
('tackle', 'question')	('tackle', 'question')	[('tackle', 'nous'), ('tackle', 'attaquer'), ('question', 'question')]	If we can make progress on the Statute , then we can tackle the thorny question of our own expenses .	Si nous pouvons faire des progrès en matière de statut , alors nous pourrons nous attaquer l' épineuse question de nos dépenses .
('tackle', 'question')	('tackle', 'question')	[('tackle', 'aborder'), ('question', 'question')]	Once again , the directive adopted by the Commission last December , implementing the Market Abuse Directive as regards disclosure of conflicts of interest , could be a good starting point to tackle this question .	Encore une fois , la directive adoptée par la Commission en décembre dernier et qui applique la directive sur les abus de marché en ce qui concerne la mention des conflits d' intérêt pourrait constituer un bon point de départ pour aborder cette question .
('tackle', 'question')	('tackle', 'questions')	[('will', 'traitera'), ('tackle', 'traitera'), ('questions', 'questions')]	A strategy paper will draw on the results of this debate and tackle fundamental questions about the future of Europe .	Une étude stratégique mettra à profit les résultats de ce débat et traitera les questions fondamentales concernant l' avenir de l' Europe .
('tackle', 'question')	('tackles', 'question')	[('tackles', 'aborde'), ('question', 'problématique')]	Therefore , the second amendment tackles this whole question of the ill-fitting caps and , sometimes , no caps at all .	C' est la raison pour laquelle le deuxième amendement aborde toute la problématique des bouchons mal replacés et parfois , de l' absence pure et simple de bouchon .
('tackle', 'question')	('tackles', 'questions')	[('tackles', 'porte'), ('tackles', 'sur'), ('questions', 'aspects')]	Many who are involved or who have a knowledge of the circumstances recognize that there really has to be the kind of dialogue that tackles simultaneously the various political and economic questions so that there are steps forward as part of a package to which all the parties are committed .	Bon nombre des parties directement concernées , ou de ceux qui ont toutes les données en main , reconnaissent la nécessité réelle d' un dialogue qui porte en même temps sur tous les aspects politiques et économiques , de façon à ce que chaque avancée fasse évoluer un ensemble envers lequel toutes les parties restent engagées .
