pair	inflected_pair	alignments	Source Language	Target Language
('read', 'article')	('read', 'articles')	[('articles', 'articles'), ('have', 'doivent'), ('to', 'doivent'), ('be', 'être'), ('read', 'lus')]	These two articles , in whatever combination , have to be read together .	Ces deux articles , quelque soit leur combinaison , doivent être lus l' un avec l' autre .
('reduce', 'cost')	('reduce', 'cost')	[('reduce', 'réduire'), ('cost', 'coûts')]	There should be an agreed dispute-resolution mechanism available at local level , which can reduce the cost of settling consumer disputes because , as has been pointed out by many speakers this evening , there is the question of added costs with regard to resolution of disputes .	Il devrait y avoir un mécanisme de résolution des litiges convenu au niveau local pour réduire les coûts du règlement des litiges de consommation parce que , comme l' on souligné de nombreux orateurs ce soir , il y a également le problème des coûts ajoutés en matière de règlement des litiges .
('understand', 'reason')	('understand', 'reasons')	[('understand', 'comprenant'), ('reasons', 'raisons')]	Madam President , I would like to point out to my fellow Members and to yourself , that , whilst I understand the reasons which led you to go over the top and set such a full agenda for Wednesday , with regard to the political topics due to be discussed between 9 a.m. and 4 p.m. , the Council and the Commission have exactly the same speaking time as all the Members of the European Parliament , i.e. 90 minutes for the Council and the Commission and 90 minutes for the MEPs .	Madame la Présidente , je voudrais faire observer , à mes collègues et à vous-même , que bien que comprenant les raisons qui vous ont amenée à charger tellement la barque et l' ordre du jour , s' agissant du mercredi , pour les thèmes politiques débattus entre 9 h et 16 h , le Conseil et la Commission disposent exactement du même temps de parole que l' ensemble des députés européens : 90 minutes pour le Conseil et pour la Commission , 90 minutes pour les députés .
('improve', 'system')	('improve', 'systems')	[('improve', 'améliorer'), ('systems', 'systèmes')]	But there is room for the Commission to coordinate and improve evaluation systems as provided for in the Treaty and I was glad to see that the Commission was careful to emphasise that this is to be based on voluntary cooperation between the Member States .	La Commission a néanmoins sa place , pour coordonner et améliorer les systèmes d' évaluation , comme le prévoit le Traité , et je me réjouis de voir que la Commission a pris le soin de souligner que cette initiative se fondera sur la coopération volontaire entre les États membres .
('make', 'comment')	('made', 'comments')	[('have', 'ai'), ('made', 'fait'), ('comments', 'commentaires')]	Finally , I have made a few comments about the European Investment Bank taking a controlling interest in the EIF .	Dernier point : j' ai fait quelques commentaires sur le fait que la Banque européenne d' investissement a pris le contrôle du FEI .
('address', 'point')	('address', 'points')	[('address', 'aborder'), ('points', 'points')]	I would like to address the main points raised by the Committee on Employment and Social Affairs ' report prepared by Mr Bushill-Matthews .	Je voudrais aborder les principaux points soulevés par le rapport de la commission de l' emploi et des affaires sociales préparé par M. Bushill-Matthews .
('organise', 'conference')	('organise', 'conference')	[('organise', 'organiser'), ('conference', 'conférence')]	First , on social security and the labour market , the report calls on the Commission , before the end of this year , to organise an international conference for the Member States and applicant countries concerning the position of frontier workers .	Premièrement , concernant la sécurité sociale et le marché du travail , le rapport demande à la Commission d' organiser avant la fin de cette année une conférence internationale réunissant les États membres et les pays candidats et consacrée à la question des travailleurs frontaliers .
('reduce', 'cost')	('reduced', 'cost')	[('cost', 'coût'), ('has', 'a'), ('been', 'diminué'), ('reduced', 'diminué')]	We must be concerned about the human problems that arise out of the squeeze-out of excessive labour , but at the same time , we should remember that the cost of food has been reduced .	Certes , nous devons nous préoccuper des problèmes humains liés à la compression de la main- d' uvre , mais dans le même temps , nous devons nous souvenir que le coût des denrées alimentaires a diminué .
('address', 'problem')	('address', 'problem')	[('address', 'se'), ('address', 'pencher'), ('address', 'sur'), ('problem', 'problème')]	You have to address the problem within the situation in which young people find themselves today .	Il faut se pencher sur le problème en tenant compte de la situation des jeunes d' aujourd'hui .
('address', 'problem')	('address', 'problem')	[('problem', 'problème'), ('address', 'NULL')]	You only have to look at the financial situation right throughout the European Union at the moment to see that we have a terrible problem here and one that is not going to be easy to address .	Il suffit de se pencher sur la situation financière existant actuellement dans l' Union européenne pour se rendre compte de l' ampleur et de la difficulté du problème .
('address', 'problem')	('address', 'problem')	[ ('address', 'traiter'), ('problem', 'problème')]	That is the problem we have to address and we must address it now .	C' est ce problème que nous devons traiter , et sans tarder .
('get', 'information')	('get', 'information')	[('get', 'obtenir'), ('information', 'informations')]	Perhaps you will be able to get some more information about this primrose willow and the way it has spread in an unnatural way .	Vous serez peut-être en mesure d' obtenir certaines informations au sujet de cette plante et de la façon dont elle a colonisé l' environnement .
('address', 'problem')	('address', 'problems')	[('address', 'résoudre'), ('problems', 'problèmes')]	This combines action on the one hand to address immediate problems with longer term assistance .	Elle combine l' action - destinée à résoudre les problèmes immédiats - et l' assistance à long terme .
